TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionHour,TransactionDay,TimeSinceLastTransaction,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,CustomerAgeGroup,TransactionAmountGroup,CustomerAgeGroup_enc,TransactionAmountGroup_enc,Target
186.69,30.0,54.0,1.0,8602.22,16.0,29.0,-7455.4975,0,1,0,1,0,0,1,0,0,Adult,High,0,0,3
230.46,19.0,179.0,1.0,162.52999999999975,17.0,25.0,-13406.589722222223,0,1,0,0,1,0,0,0,1,Youth,High,3,0,2
65.08999999999997,44.0,159.0,1.0,9370.9,17.0,28.0,-14750.194166666666,1,0,0,0,1,0,1,0,0,Adult,Medium,0,2,4
457.09000000000003,55.0,63.0,1.0,8570.82,16.0,25.0,-12687.263333333334,1,0,0,0,1,0,1,0,0,Middle-aged,High,1,0,4
552.02,44.0,100.0,1.0,522.0799999999999,16.0,30.0,-8151.294166666667,1,0,1,0,0,0,1,0,0,Adult,High,0,0,3
377.12,34.0,61.0,1.0,836.6700000000001,17.0,14.0,-10742.986944444445,0,1,1,0,0,0,1,0,0,Adult,High,0,0,3
204.56,18.000000000000004,179.0,1.0,364.72000000000025,17.0,11.0,-10070.319166666666,1,0,0,1,0,0,0,0,1,Youth,High,3,0,2
420.28,35.0,144.0,1.0,8557.32,17.0,17.0,-12878.676666666666,0,1,0,1,0,1,0,0,0,Adult,High,0,0,4
97.09,24.0,202.0,1.0,1579.5699999999997,18.0,10.0,-13765.660277777777,0,1,1,0,0,0,0,0,1,Youth,Medium,3,2,2
124.59,27.0,171.0,1.0,129.28999999999996,17.0,5.0,-13166.6175,0,1,0,1,0,0,0,0,1,Adult,High,0,0,3
73.88,39.0,34.0,1.0,6474.41,16.0,2.0,-16119.6975,0,1,0,0,1,1,0,0,0,Adult,Medium,0,2,3
77.43,21.0,169.0,1.0,5117.50655685014,16.0,19.0,-15711.9225,0,1,0,0,1,0,0,0,1,Youth,Medium,3,2,2
106.16,56.0,277.0,1.0,7487.79,17.0,14.0,-13670.784166666666,0,1,1,0,0,1,0,0,0,Middle-aged,High,1,0,4
245.93,54.0,172.0,1.0,7986.63,18.0,6.0,-12397.306388888888,0,1,0,1,0,0,1,0,0,Middle-aged,High,1,0,4
622.41,64.0,125.0,1.0,7322.01,16.0,11.0,-7887.16861111111,0,1,1,0,0,1,0,0,0,Middle-aged,High,1,0,4
43.72999999999999,34.0,145.0,1.0,9929.43,16.0,3.0,-13935.451111111111,0,1,1,0,0,1,0,0,0,Adult,Medium,0,2,4
899.28125,19.0,68.0,1.0,1830.98,16.0,15.0,-12927.247777777779,0,1,0,1,0,0,0,0,1,Youth,Low,3,1,2
2.0300000000000296,33.0,28.0,1.0,3012.31,16.0,1.0,-7384.029166666666,1,0,1,0,0,0,1,0,0,Adult,Medium,0,2,3
770.65,31.0,137.0,1.0,7198.8,17.0,5.0,-11702.326388888889,0,1,0,0,1,1,0,0,0,Adult,High,0,0,3
260.31,63.0,113.0,1.0,10980.38,16.0,28.0,-14751.41888888889,0,1,0,1,0,1,0,0,0,Middle-aged,High,1,0,4
356.1,26.0,187.0,1.0,868.3500000000004,16.0,25.0,-9015.95638888889,1,0,0,1,0,0,0,0,1,Adult,High,0,0,3
27.069999999999993,80.0,39.0,1.0,3773.29,17.0,6.0,-14606.515555555556,1,0,0,1,0,0,0,1,0,Senior,Medium,2,2,1
119.88999999999999,67.0,60.0,1.0,6697.77,17.0,19.0,-7694.958611111111,0,1,1,0,0,1,0,0,0,Senior,High,2,0,1
106.38999999999999,37.0,281.0,1.0,9410.99,18.0,13.0,-15109.473055555556,0,1,0,0,1,1,0,0,0,Adult,High,0,0,4
12.04000000000002,37.0,58.0,1.0,6213.32,16.0,15.0,-8511.9925,0,1,0,0,1,0,1,0,0,Adult,Medium,0,2,3
365.7,21.0,115.0,1.0,368.77999999999975,16.0,27.0,-15519.576944444445,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
29.379999999999995,28.0,63.0,1.0,1663.31,16.0,15.0,-15063.683055555555,1,0,0,1,0,0,0,0,1,Adult,Medium,0,2,3
319.85,60.0,148.0,1.0,711.6599999999999,16.0,26.0,-11199.389722222222,0,1,1,0,0,1,0,0,0,Middle-aged,High,1,0,1
350.14,75.0,38.0,1.0,2403.25,18.0,24.0,-14173.299444444445,1,0,0,0,1,0,0,1,0,Senior,High,2,0,1
163.94,52.0,73.0,1.0,5957.37,18.0,3.0,-11005.337222222222,1,0,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
170.53,24.0,58.0,1.0,801.0100000000002,18.0,6.0,-15277.168055555556,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
262.22,40.0,136.0,1.0,5711.71,17.0,13.0,-11510.348055555556,1,0,1,0,0,0,1,0,0,Adult,High,0,0,3
41.49000000000001,24.0,13.000000000000014,1.0,928.3299999999999,16.0,24.0,-13431.411944444444,0,1,0,0,1,0,0,0,1,Youth,Medium,3,2,2
121.43,52.0,243.0,1.0,7365.28,16.0,21.0,-14247.781944444445,1,0,0,1,0,0,1,0,0,Middle-aged,High,1,0,4
350.46,51.0,165.0,1.0,5839.38,16.0,8.0,-7959.841666666666,0,1,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
220.41,26.0,155.0,1.0,5116.98,16.0,4.0,-10239.454166666666,1,0,0,0,1,0,1,0,0,Adult,High,0,0,3
33.45999999999998,72.0,111.0,1.0,3641.07,16.0,20.0,-14943.285833333333,0,1,1,0,0,0,0,1,0,Senior,Medium,2,2,1
104.79000000000002,70.0,223.0,1.0,1352.19,16.0,7.000000000000002,-10912.059722222222,0,1,1,0,0,1,0,0,0,Senior,High,2,0,1
246.27,29.0,141.0,1.0,7299.86,16.0,27.0,-7503.3741666666665,0,1,0,0,1,1,0,0,0,Adult,High,0,0,3
48.849999999999994,19.0,176.0,1.0,1503.56,16.0,8.0,-7959.3675,0,1,1,0,0,0,0,0,1,Youth,Medium,3,2,2
332.0,69.0,17.0,1.0,5943.13,16.0,27.0,-13359.656111111111,0,1,1,0,0,0,0,1,0,Senior,High,2,0,1
118.1,54.0,167.0,1.0,895.6599999999999,16.0,31.0,-8871.333611111111,0,1,0,0,1,0,1,0,0,Middle-aged,High,1,0,3
84.59,67.0,10.0,1.0,5669.1,16.0,19.0,-13551.207222222221,1,0,0,1,0,1,0,0,0,Senior,Medium,2,2,1
295.64,21.0,82.0,1.0,1061.9599999999996,17.0,14.0,-7814.656388888889,0,1,0,0,1,0,0,0,1,Youth,High,3,0,2
514.33,25.0,160.0,1.0,1592.94,16.0,2.0,-12495.7525,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
899.28125,43.0,119.54618473895583,1.0,6215.96,18.0,27.0,-14773.818888888889,0,1,1,0,0,1,0,0,0,Adult,High,0,0,3
94.59,39.0,34.0,1.0,6171.89,17.0,1.0,-8127.110277777778,0,1,0,0,1,1,0,0,0,Adult,Medium,0,2,3
80.43,59.0,157.0,1.0,5987.67,16.0,4.0,-16071.976388888888,0,1,0,1,0,0,0,1,0,Middle-aged,Medium,1,2,1
54.25,68.0,37.0,1.0,14783.330000000002,16.0,31.0,-11079.284166666666,0,1,0,0,1,1,0,0,0,Senior,Medium,2,2,4
178.88,76.0,93.0,1.0,4708.29,17.0,19.0,-12086.683888888889,1,0,0,1,0,0,0,1,0,Senior,High,2,0,1
518.85,22.0,82.0,1.0,1806.0,18.0,23.0,-9061.480555555556,0,1,0,0,1,0,0,0,1,Youth,High,3,0,2
10.649999999999977,54.0,161.0,1.0,13240.72,16.0,24.0,-13431.75888888889,0,1,0,0,1,1,0,0,0,Middle-aged,Medium,1,2,4
198.62,27.0,84.0,1.0,1196.0699999999997,16.0,10.0,-14511.518055555556,1,0,0,1,0,0,0,0,1,Adult,High,0,0,3
107.02999999999997,27.0,73.0,1.0,1408.0699999999997,18.0,6.0,-14605.75,0,1,0,1,0,0,0,0,1,Adult,High,0,0,3
139.57,19.0,263.0,1.0,271.77999999999975,17.0,17.0,-8462.136666666667,0,1,1,0,0,0,0,0,1,Youth,High,3,0,2
312.47,49.0,148.0,1.0,9419.27,17.0,2.0,-13238.7275,0,1,1,0,0,0,0,0,1,Middle-aged,High,1,0,4
346.11,41.0,213.0,1.0,9551.64,17.0,4.0,-16071.129444444445,0,1,0,1,0,0,1,0,0,Adult,High,0,0,4
138.06,44.0,159.0,1.0,1070.4700000000003,17.0,25.0,-11222.749722222223,0,1,0,1,0,0,1,0,0,Adult,High,0,0,3
158.02,49.0,120.0,1.0,9374.24,17.0,20.0,-9855.011944444444,0,1,1,0,0,0,1,0,0,Middle-aged,High,1,0,4
830.01,66.0,96.0,1.0,4253.18,16.0,21.0,-11319.457777777778,1,0,0,0,1,0,0,1,0,Senior,High,2,0,1
435.5,55.0,112.0,1.0,6981.03,18.0,15.0,-12925.476388888888,0,1,1,0,0,0,0,0,1,Middle-aged,High,1,0,1
110.49000000000004,57.0,48.0,1.0,10483.93,17.0,31.0,-8871.0925,0,1,0,0,1,1,0,0,0,Middle-aged,High,1,0,4
329.4,34.0,68.0,1.0,9588.07,16.0,25.0,-7551.629444444445,0,1,0,0,1,1,0,0,0,Adult,High,0,0,4
635.4,47.0,106.0,1.0,1238.1099999999997,16.0,19.0,-9879.279166666667,0,1,1,0,0,1,0,0,0,Middle-aged,High,1,0,3
769.97,22.0,23.0,1.0,1244.9300000000003,18.0,16.0,-15037.218611111111,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
175.07,26.0,169.0,1.0,1040.25,17.0,4.0,-10238.365277777777,0,1,0,1,0,0,0,0,1,Adult,High,0,0,3
7.310000000000002,78.0,282.0,1.0,5757.67,16.0,26.0,-11920.051111111112,0,1,0,1,0,0,0,1,0,Senior,Medium,2,2,1
175.15,27.0,32.000000000000014,1.0,5117.50655685014,17.0,9.0,-8655.117777777778,0,1,1,0,0,0,0,0,1,Adult,High,0,0,3
32.54000000000002,25.0,183.0,1.0,1544.88,16.0,4.0,-11727.690555555555,0,1,0,0,1,0,0,0,1,Youth,Medium,3,2,2
121.82,60.0,119.0,1.0,5117.50655685014,18.0,8.0,-10141.787777777778,0,1,0,0,1,1,0,0,0,Middle-aged,High,1,0,1
56.119999999999976,30.0,102.0,1.0,8839.67,18.0,13.0,-10021.326388888889,0,1,1,0,0,1,0,0,0,Adult,Medium,0,2,4
424.7,56.0,178.0,1.0,6239.89,17.0,30.0,-15446.519722222221,1,0,0,0,1,0,0,1,0,Middle-aged,High,1,0,1
35.160000000000025,32.0,130.0,1.0,5117.50655685014,17.0,25.0,-9014.336388888889,0,1,0,1,0,0,1,0,0,Adult,Medium,0,2,3
35.73000000000002,65.0,87.0,1.0,9073.17,16.0,12.0,-12255.385,0,1,0,1,0,1,0,0,0,Middle-aged,Medium,1,2,4
3.4399999999999977,78.0,108.0,1.0,7561.33,17.0,19.0,-15710.797222222222,0,1,1,0,0,0,0,1,0,Senior,Medium,2,2,1
899.28125,21.0,235.0,1.0,694.0299999999997,18.0,28.0,-13333.934722222222,1,0,0,1,0,0,0,0,1,Youth,Low,3,1,2
139.03,50.0,81.0,1.0,2276.57,18.0,30.0,-10358.18888888889,1,0,0,0,1,0,1,0,0,Middle-aged,High,1,0,3
254.92,28.0,169.0,1.0,2791.12,16.0,18.0,-9904.053333333333,1,0,1,0,0,0,1,0,0,Adult,High,0,0,3
115.11000000000001,28.0,139.0,1.0,9808.97,17.0,5.0,-13166.59888888889,0,1,0,0,1,0,1,0,0,Adult,High,0,0,3
171.11,57.0,171.0,1.0,6324.09,16.0,15.0,-12927.271111111111,0,1,1,0,0,0,0,1,0,Middle-aged,High,1,0,1
168.54,70.0,142.0,1.0,13406.0,16.0,2.0,-15375.916944444445,0,1,1,0,0,1,0,0,0,Senior,High,2,0,4
420.76,51.0,119.54618473895583,1.0,6581.55,16.0,23.0,-14872.0675,0,1,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
408.46,64.0,28.0,1.0,3140.79,16.0,1.0,-14727.842777777778,0,1,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
899.28125,30.0,45.0,1.0,10357.26,16.0,23.0,-10527.5575,1,0,0,0,1,1,0,0,0,Adult,Low,0,1,4
342.17,21.0,247.0,1.0,461.8299999999999,16.0,14.0,-7815.980555555556,1,0,0,1,0,0,0,0,1,Youth,High,3,0,2
580.71,53.0,95.0,1.0,5670.0,16.0,20.0,-9855.551666666666,0,1,1,0,0,0,1,0,0,Middle-aged,High,1,0,1
821.54,79.0,36.0,1.0,4040.32,18.0,22.0,-10550.011388888888,1,0,0,1,0,0,0,1,0,Senior,High,2,0,1
253.47,20.0,238.0,1.0,220.51000000000022,17.0,14.0,-12207.017777777777,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
22.810000000000002,62.0,75.0,1.0,3634.76,17.0,29.0,-12590.24888888889,0,1,0,0,1,0,0,1,0,Middle-aged,Medium,1,2,1
266.57,39.0,96.0,1.0,7180.48,17.0,3.0,-11750.169722222223,1,0,0,0,1,0,1,0,0,Adult,High,0,0,3
374.61,75.0,37.0,1.0,1389.71,18.0,29.0,-10381.68,1,0,0,0,1,0,0,1,0,Senior,High,2,0,1
339.35,78.0,70.0,1.0,5002.7,16.0,3.0,-15351.991666666667,1,0,1,0,0,0,0,1,0,Senior,High,2,0,1
810.3599999999999,20.0,67.0,1.0,9239.12,16.0,17.0,-15759.137777777778,0,1,1,0,0,0,0,0,1,Youth,High,3,0,2
9.829999999999984,24.0,86.0,1.0,666.4200000000001,17.0,24.0,-11247.079444444444,0,1,1,0,0,0,0,0,1,Youth,Medium,3,2,2
135.57,51.0,116.0,1.0,11351.64,17.0,14.0,-12206.902777777777,1,0,0,1,0,1,0,0,0,Middle-aged,High,1,0,4
340.05,43.0,37.0,1.0,7234.15,17.0,27.0,-8966.680555555555,0,1,1,0,0,0,1,0,0,Adult,High,0,0,3
283.45,27.0,127.0,1.0,2049.51,17.0,17.0,-9206.734444444444,0,1,0,1,0,0,1,0,0,Adult,High,0,0,3
100.99000000000001,68.0,114.0,1.0,8865.27,16.0,29.0,-12591.811944444444,0,1,1,0,0,1,0,0,0,Senior,High,2,0,4
90.88000000000002,18.000000000000004,176.0,1.0,3908.47,16.0,20.0,-14943.306666666667,0,1,0,1,0,0,0,0,1,Youth,Medium,3,2,2
655.15,26.0,264.0,1.0,5587.44,16.0,2.0,-16119.739166666666,0,1,1,0,0,0,1,0,0,Adult,High,0,0,3
320.55,50.0,118.0,1.0,438.75,17.0,1.0,-13262.940833333334,0,1,0,0,1,0,1,0,0,Middle-aged,High,1,0,3
41.50999999999999,28.0,48.0,1.0,609.6000000000004,16.0,4.0,-9519.405833333334,0,1,0,0,1,0,0,0,1,Adult,Medium,0,2,3
71.53,68.0,39.0,1.0,2393.73,16.0,30.0,-8895.37638888889,1,0,0,1,0,0,0,1,0,Senior,Medium,2,2,1
467.13,54.0,45.0,1.0,3914.84,17.0,28.0,-9662.808888888889,1,0,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
235.4,28.0,70.0,1.0,818.3599999999997,17.0,26.0,-9711.13,0,1,0,1,0,0,0,0,1,Adult,High,0,0,3
159.32,18.000000000000004,100.0,1.0,304.4399999999996,18.0,16.0,-15781.221944444444,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
50.829999999999984,30.0,48.0,1.0,9553.42,16.0,18.0,-7720.064444444444,1,0,0,0,1,1,0,0,0,Adult,Medium,0,2,4
56.889999999999986,59.0,56.0,1.0,3034.67,18.0,3.0,-15350.09888888889,1,0,0,1,0,0,1,0,0,Middle-aged,Medium,1,2,1
20.21999999999997,43.0,138.0,1.0,5515.32,18.0,10.0,-14509.670277777777,0,1,1,0,0,0,1,0,0,Adult,Medium,0,2,3
50.39999999999998,36.0,84.0,1.0,1677.0100000000002,17.0,27.0,-14103.075833333334,0,1,0,1,0,1,0,0,0,Adult,Medium,0,2,3
73.88,53.0,131.0,1.0,4055.55,17.0,8.0,-13094.426388888889,0,1,0,1,0,0,0,1,0,Middle-aged,Medium,1,2,1
119.61000000000001,33.0,53.0,1.0,9899.94,16.0,14.0,-14415.774166666666,0,1,1,0,0,1,0,0,0,Adult,High,0,0,4
899.28125,18.000000000000004,129.0,1.0,756.7399999999998,16.0,21.0,-8367.751944444444,0,1,0,1,0,0,0,0,1,Youth,Low,3,1,2
116.57999999999998,43.0,247.0,1.0,2620.74,16.0,31.0,-10335.475555555555,0,1,0,1,0,0,1,0,0,Adult,High,0,0,3
899.28125,30.0,161.0,1.0,11090.24,17.0,27.0,-11894.367222222223,0,1,1,0,0,1,0,0,0,Adult,Low,0,1,4
391.96,64.0,79.0,1.0,2174.16,16.0,19.0,-12087.746944444445,0,1,1,0,0,0,0,1,0,Middle-aged,High,1,0,1
156.26,46.0,160.0,1.0,7854.1,17.0,2.0,-16118.329166666666,1,0,0,1,0,0,1,0,0,Middle-aged,High,1,0,4
427.0,49.0,163.0,1.0,8253.65,17.0,31.0,-11079.050277777778,1,0,0,1,0,0,1,0,0,Middle-aged,High,1,0,4
443.68,18.000000000000004,137.0,1.0,874.1499999999996,18.0,25.0,-13405.198333333334,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
101.75999999999996,31.0,25.999999999999986,1.0,6043.25,17.0,20.0,-14942.728888888889,0,1,0,1,0,1,0,0,0,Adult,High,0,0,3
67.57,37.0,107.0,1.0,2766.12,16.0,17.0,-10671.443611111112,0,1,0,1,0,0,1,0,0,Adult,Medium,0,2,3
326.29,56.0,179.0,1.0,8171.26,17.0,6.0,-8007.0025,0,1,0,0,1,0,1,0,0,Middle-aged,High,1,0,4
158.56,33.0,100.0,1.0,5401.21,17.0,28.0,-14750.709722222222,0,1,1,0,0,1,0,0,0,Adult,High,0,0,3
56.02000000000001,27.0,142.0,1.0,3548.02,17.0,19.0,-12086.291388888889,0,1,0,0,1,0,0,0,1,Adult,Medium,0,2,3
288.28,27.0,36.0,1.0,160.82999999999993,17.0,17.0,-15758.919166666667,0,1,0,0,1,0,0,0,1,Adult,High,0,0,3
245.67,24.0,107.0,1.0,752.25,18.0,2.0,-16117.54388888889,1,0,0,1,0,0,0,0,1,Youth,High,3,0,2
152.18,39.0,176.0,1.0,2459.84,16.0,7.000000000000002,-10911.224444444444,1,0,0,0,1,0,1,0,0,Adult,High,0,0,3
114.35,41.0,21.0,1.0,469.1199999999999,16.0,27.0,-8223.898333333333,1,0,0,1,0,0,1,0,0,Adult,High,0,0,3
373.27,61.0,79.0,1.0,8441.61,18.0,18.0,-11390.103888888889,1,0,0,0,1,1,0,0,0,Middle-aged,High,1,0,4
504.63,60.0,168.0,1.0,3806.16,17.0,13.0,-8559.011111111111,0,1,0,0,1,0,1,0,0,Middle-aged,High,1,0,1
126.22,46.0,77.0,1.0,6133.41,16.0,4.0,-13191.707222222221,0,1,1,0,0,0,1,0,0,Middle-aged,High,1,0,3
820.1499999999999,47.0,181.0,1.0,8802.97,16.0,18.0,-7719.6258333333335,0,1,0,1,0,1,0,0,0,Middle-aged,High,1,0,4
899.28125,68.0,127.0,1.0,14881.77,16.0,31.0,-14007.27611111111,1,0,0,0,1,1,0,0,0,Senior,High,2,0,4
8.370000000000005,63.0,135.0,1.0,1106.3400000000001,16.0,12.0,-15879.832222222221,0,1,1,0,0,0,0,1,0,Middle-aged,Medium,1,2,1
197.49,53.0,30.0,1.0,5005.33,16.0,3.0,-11751.49861111111,1,0,0,0,1,0,0,1,0,Middle-aged,High,1,0,1
637.97,58.0,90.0,1.0,7949.03,17.0,23.0,-9062.843888888889,0,1,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
13.519999999999982,26.0,65.0,1.0,259.7699999999995,16.0,15.0,-12927.250555555556,0,1,1,0,0,0,0,0,1,Adult,Medium,0,2,3
432.1,49.0,240.0,1.0,2114.3,16.0,20.0,-14271.699722222222,0,1,1,0,0,0,1,0,0,Middle-aged,High,1,0,3
375.17,51.0,66.0,1.0,5495.3,17.0,8.0,-12350.8425,0,1,1,0,0,0,1,0,0,Middle-aged,High,1,0,3
642.68,50.0,94.0,1.0,8461.46,16.0,17.0,-15015.190833333334,0,1,0,1,0,1,0,0,0,Middle-aged,High,1,0,4
78.43999999999997,52.0,292.0,1.0,6870.84,17.0,21.0,-8366.7525,1,0,0,0,1,0,0,1,0,Middle-aged,Medium,1,2,1
139.72,49.0,201.0,1.0,5058.83,17.0,16.0,-15782.256666666666,0,1,0,1,0,0,1,0,0,Middle-aged,High,1,0,3
499.99,31.0,296.0,1.0,8885.0,16.0,2.0,-11032.13,0,1,0,1,0,0,1,0,0,Adult,High,0,0,3
10.069999999999993,24.0,49.0,1.0,530.8100000000004,16.0,17.0,-15759.354444444445,0,1,0,0,1,0,0,0,1,Youth,Medium,3,2,2
120.62,23.0,85.0,1.0,9379.53,16.0,27.0,-14775.49111111111,0,1,1,0,0,0,0,0,1,Youth,High,3,0,2
578.49,59.0,180.0,1.0,6475.13,17.0,16.0,-9230.333055555555,0,1,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
119.30000000000001,34.0,22.0,1.0,319.03999999999996,16.0,28.0,-10408.000277777777,0,1,0,1,0,0,1,0,0,Adult,High,0,0,3
280.92,41.0,168.0,1.0,5298.85,18.0,1.0,-7381.7475,0,1,0,0,1,1,0,0,0,Adult,High,0,0,3
42.420000000000016,21.0,102.0,1.0,490.5699999999997,17.0,1.0,-12518.820555555556,0,1,0,0,1,0,0,0,1,Youth,Medium,3,2,2
77.03,67.0,259.0,1.0,11310.27,16.0,19.0,-12087.170277777777,0,1,1,0,0,1,0,0,0,Senior,Medium,2,2,4
22.589999999999975,62.0,45.0,1.0,3988.75,16.0,27.0,-14103.929444444444,0,1,1,0,0,0,0,1,0,Middle-aged,Medium,1,2,1
568.76,51.0,155.0,1.0,7484.32,16.0,9.0,-9399.388611111111,0,1,1,0,0,0,0,1,0,Middle-aged,High,1,0,1
25.939999999999998,58.0,211.0,1.0,4815.11,18.0,16.0,-9229.218611111111,1,0,0,0,1,0,0,1,0,Middle-aged,Medium,1,2,1
105.94,51.0,207.0,1.0,5963.1,16.0,7.000000000000002,-10912.117777777778,0,1,0,1,0,0,1,0,0,Middle-aged,High,1,0,3
733.29,52.0,94.0,1.0,10427.0,18.0,15.0,-14389.415555555555,0,1,1,0,0,1,0,0,0,Middle-aged,High,1,0,4
350.15,21.0,195.0,1.0,296.47000000000025,16.0,27.0,-8223.836666666666,1,0,1,0,0,0,0,0,1,Youth,High,3,0,2
899.28125,65.0,105.0,1.0,1100.0600000000004,17.0,25.0,-10478.676388888889,0,1,1,0,0,1,0,0,0,Middle-aged,Low,1,1,1
183.67,19.0,238.0,1.0,910.2600000000002,16.0,26.0,-11919.993333333334,0,1,0,0,1,0,0,0,1,Youth,High,3,0,2
278.27,29.0,123.0,1.0,6684.34,16.0,10.0,-13767.3675,0,1,0,1,0,1,0,0,0,Adult,High,0,0,3
470.3,40.0,88.0,1.0,8524.09,18.0,12.0,-10045.354166666666,0,1,1,0,0,1,0,0,0,Adult,High,0,0,4
261.69,53.0,84.0,1.0,5126.65,17.0,27.0,-8222.662222222221,0,1,1,0,0,0,0,1,0,Middle-aged,High,1,0,1
365.04,22.0,94.0,1.0,873.8900000000003,16.0,6.0,-14607.703055555556,0,1,0,1,0,0,0,0,1,Youth,High,3,0,2
211.1,57.0,136.0,1.0,7059.77,16.0,14.0,-9999.136944444444,0,1,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
21.49000000000001,58.0,240.0,1.0,11991.24,16.0,4.0,-13191.280833333334,0,1,1,0,0,1,0,0,0,Middle-aged,Medium,1,2,4
63.579999999999984,18.000000000000004,199.0,1.0,8086.04,17.0,11.0,-10070.478333333333,0,1,1,0,0,0,0,0,1,Youth,Medium,3,2,2
321.86,63.0,167.0,1.0,12626.49,16.0,24.0,-11247.67888888889,0,1,1,0,0,1,0,0,0,Middle-aged,High,1,0,4
12.110000000000014,75.0,127.0,1.0,1730.2799999999997,16.0,12.0,-7863.828611111111,0,1,0,1,0,0,0,1,0,Senior,Medium,2,2,1
642.54,44.0,28.0,1.0,3143.17,18.0,10.0,-13045.354722222222,0,1,0,1,0,0,1,0,0,Adult,High,0,0,3
210.45,27.0,146.0,1.0,1242.4899999999998,16.0,11.0,-7887.321944444445,0,1,1,0,0,0,0,0,1,Adult,High,0,0,3
313.65,55.0,173.0,1.0,1886.3599999999997,16.0,30.0,-15448.045,1,0,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
99.75999999999999,26.0,131.0,1.0,416.8900000000003,16.0,7.000000000000002,-10911.746944444445,0,1,0,1,0,0,0,0,1,Adult,Medium,0,2,3
115.32000000000002,53.0,113.0,1.0,5929.08,17.0,25.0,-11222.74138888889,0,1,0,1,0,0,0,1,0,Middle-aged,High,1,0,1
33.610000000000014,23.0,72.0,1.0,479.0799999999999,17.0,21.0,-10574.727777777778,0,1,0,0,1,0,0,0,1,Youth,Medium,3,2,2
498.59,33.0,32.000000000000014,1.0,5862.99,16.0,30.0,-15447.775555555556,1,0,0,0,1,1,0,0,0,Adult,High,0,0,3
98.81,27.0,91.0,1.0,797.1000000000004,16.0,4.0,-10239.332777777778,0,1,0,1,0,0,0,0,1,Adult,Medium,0,2,3
1.8700000000000045,65.0,147.0,1.0,7287.94,18.0,20.0,-9133.585277777778,0,1,1,0,0,0,0,1,0,Middle-aged,Medium,1,2,1
78.92000000000002,59.0,95.0,1.0,5624.86,18.0,15.0,-12181.179444444444,1,0,0,0,1,0,1,0,0,Middle-aged,Medium,1,2,1
194.29000000000002,39.0,10.0,1.0,2988.41,16.0,23.0,-15616.054166666667,1,0,0,1,0,0,1,0,0,Adult,High,0,0,3
28.730000000000018,53.0,185.0,1.0,2712.96,16.0,10.0,-14511.551111111112,0,1,1,0,0,0,1,0,0,Middle-aged,Medium,1,2,1
105.53,24.0,88.0,1.0,1433.6599999999999,16.0,16.0,-12159.565,0,1,0,0,1,0,0,0,1,Youth,High,3,0,2
737.3399999999999,30.0,34.0,1.0,7336.56,17.0,20.0,-14270.378888888888,0,1,0,0,1,1,0,0,0,Adult,High,0,0,3
237.86,18.000000000000004,210.0,1.0,475.6300000000001,17.0,6.0,-15278.361388888889,0,1,1,0,0,0,0,0,1,Youth,High,3,0,2
409.61,65.0,89.0,1.0,11698.15,16.0,26.0,-11200.074444444444,0,1,0,1,0,1,0,0,0,Middle-aged,High,1,0,4
75.53,21.0,157.0,1.0,1034.3500000000004,17.0,21.0,-10574.518333333333,1,0,0,0,1,0,0,0,1,Youth,Medium,3,2,2
72.75,64.0,15.0,1.0,12042.79,16.0,1.0,-13263.621111111112,0,1,1,0,0,1,0,0,0,Middle-aged,Medium,1,2,4
39.110000000000014,26.0,143.0,1.0,518.54,18.0,1.0,-10310.047222222222,0,1,0,0,1,0,0,0,1,Adult,Medium,0,2,3
899.28125,23.0,139.0,1.0,1258.9300000000003,16.0,6.0,-14607.625277777777,0,1,1,0,0,0,0,0,1,Youth,Low,3,1,2
729.38,68.0,90.0,1.0,9127.65,17.0,14.0,-8534.7425,0,1,1,0,0,1,0,0,0,Senior,High,2,0,4
137.49,34.0,50.0,1.0,4471.05,16.0,26.0,-11199.215555555556,0,1,1,0,0,0,1,0,0,Adult,High,0,0,3
504.71,29.0,61.0,1.0,6214.54,18.0,10.0,-13765.679444444444,0,1,0,0,1,0,1,0,0,Adult,High,0,0,3
371.47,24.0,58.0,1.0,1187.0399999999995,16.0,30.0,-12567.86638888889,1,0,0,1,0,0,0,0,1,Youth,High,3,0,2
